id,predict_0,predict_1,predict_2
11066,0.8,0.15,0.05
18000,0.288888888889,0.266666666667,0.444444444444
16964,1.0,0.0,0.0
4795,0.666666666667,0.333333333333,0.0
3392,0.421875,0.125,0.453125
3795,0.861111111111,0.111111111111,0.0277777777778
2881,0.818181818182,0.181818181818,0.0
1903,0.4,0.16,0.44
5245,0.8,0.2,0.0
6726,0.75,0.2,0.05
1311,0.5,0.5,0.0
15795,0.5,0.5,0.0
4315,1.0,0.0,0.0
3393,0.69696969697,0.181818181818,0.121212121212
6764,0.974358974359,0.025641025641,0.0
13039,0.84375,0.15625,0.0
12331,0.75,0.125,0.125
14276,0.352941176471,0.317647058824,0.329411764706
14638,1.0,0.0,0.0
6573,0.971830985915,0.0281690140845,0.0
2222,0.36,0.34,0.3
8824,1.0,0.0,0.0
6360,1.0,0.0,0.0
7553,0.348484848485,0.242424242424,0.409090909091
13760,0.6,0.4,0.0
4284,0.974358974359,0.025641025641,0.0
1356,1.0,0.0,0.0
3410,1.0,0.0,0.0
4830,0.555555555556,0.444444444444,0.0
8998,0.333333333333,0.666666666667,0.0
18052,1.0,0.0,0.0
7539,0.75,0.25,0.0
9529,0.941176470588,0.0,0.0588235294118
3656,0.636363636364,0.272727272727,0.0909090909091
14238,0.373333333333,0.226666666667,0.4
2682,0.75,0.25,0.0
7312,0.0,1.0,0.0
12971,0.666666666667,0.166666666667,0.166666666667
10735,0.0,0.0,0.0
4050,0.692307692308,0.307692307692,0.0
5943,1.0,0.0,0.0
6482,0.692307692308,0.307692307692,0.0
9746,0.327868852459,0.295081967213,0.377049180328
13320,0.372093023256,0.302325581395,0.325581395349
803,0.782608695652,0.173913043478,0.0434782608696
15437,0.636363636364,0.272727272727,0.0909090909091
12302,1.0,0.0,0.0
12271,0.521739130435,0.478260869565,0.0
5341,1.0,0.0,0.0
4427,0.971830985915,0.0281690140845,0.0
529,0.766666666667,0.2,0.0333333333333
2022,0.538461538462,0.461538461538,0.0
14625,1.0,0.0,0.0
2922,0.327868852459,0.295081967213,0.377049180328
16330,0.28,0.36,0.36
12890,1.0,0.0,0.0
