id,relevance
1,1.97434910692
4,2.17670337886
5,2.11679877763
6,2.30414378365
7,2.0575348001
8,2.1401106436
10,2.65142797129
11,2.56674148157
12,2.18440883601
13,2.71972423227
14,2.69336749577
15,2.32981797169
19,2.42260919033
22,2.78979115841
24,2.42032059187
25,2.17583386122
26,2.14459435378
28,2.40924389676
29,2.08173146182
30,1.99686971627
31,2.72647745397
32,2.63265065722
33,1.97568062588
36,2.32372908091
39,2.2100196346
40,2.68232803383
41,2.43840907063
42,2.39947157948
43,2.74082366914
44,2.25132577961
45,2.63765193065
46,2.55869875362
47,2.29920358488
49,2.74266671095
50,2.53768646442
52,2.50227413249
53,2.31338316899
54,2.29433948378
55,2.71417701696
56,2.78294692412
57,2.14080654352
58,2.77023737399
59,2.57842997402
60,1.91615146069
61,2.50039824916
62,2.45791684389
63,2.70842332856
64,2.76345396296
66,2.63428479153
67,2.36506706939
68,1.86219230613
70,1.71865837446
71,2.47086632707
72,1.90064964287
73,1.91155567421
74,1.96734350599
76,2.01185206631
77,1.97059918195
78,1.85953659437
79,1.89911231525
80,1.93936046137
82,2.56123436176
83,2.37972012069
84,1.94189120013
86,2.36388825224
87,2.59717823592
89,1.95195424113
91,1.99959193798
93,1.87232212923
94,1.98234015007
95,1.92831136269
96,1.80089495824
97,1.93092020751
98,2.07433795571
99,1.82305170359
100,2.72751588325
102,2.29912754613
103,1.93101672337
104,1.95111963811
107,2.46935557532
108,1.89833385964
109,2.55693123389
110,2.35893866129
111,2.35893866129
112,2.36681942682
115,1.93633452507
116,2.35508188258
118,2.59490413384
119,2.37161025172
121,2.33924253792
124,2.64302720622
126,2.40540676571
128,2.15987076989
129,2.50389299397
130,2.42413822794
131,2.31825004388
132,2.33415479323
133,2.6455729976
134,2.07254211522
135,2.17068790196
137,2.43881326094
139,2.51102546495
140,2.36476261688
141,2.15858828617
142,2.06779730953
144,2.61247927023
145,2.78329632205
146,1.86451870809
148,1.9682455716
151,2.46636358655
152,2.13988616319
153,2.52742424821
154,2.08963129313
155,2.02041576227
156,2.12401511952
159,2.11489400607
160,2.13296541892
161,2.31757807773
163,2.79304379613
167,2.43081923099
168,2.39342246949
169,1.97914903907
170,2.48728502726
171,2.59979620343
173,2.54047787028
174,2.34044606475
175,2.52386204127
176,2.19084512193
180,2.4316447076
183,2.30712886736
184,2.41015584392
185,2.41015584392
187,2.42379063385
188,1.97947545282
189,2.05582058293
190,2.30185572519
192,2.38512404987
194,2.67584334513
196,1.89511179546
197,1.77390122861
198,2.48587131771
199,2.48587131771
200,2.63969618006
204,2.7398493549
206,2.47617884905
207,2.41905959931
208,2.38166421408
209,2.16693896596
211,2.66296936486
212,2.36032172736
213,2.47073186325
216,2.46302636701
217,2.31450750575
218,2.46901809694
219,2.47845393071
220,2.36346117873
221,2.25483679419
222,2.3442783725
224,2.12124196989
225,2.54430327927
228,2.23763312393
229,2.41126765175
230,2.62539188961
231,2.29014165691
232,2.29759605548
234,2.45901653766
235,2.63926722136
236,2.38648770612
237,2.38648770612
238,2.76141253768
239,2.14378178848
240,2.20108247529
242,2.72337023015
243,2.42856808045
244,2.30101441964
246,2.18939023783
247,2.0955697824
248,2.07837993848
249,2.37727741315
250,2.09150731809
251,2.50651501732
252,2.45086619401
253,2.128740966
254,2.31888980875
256,2.50034694835
258,1.97273441866
260,2.13176669821
262,2.0842026461
263,2.25971374944
264,1.98233398549
265,2.0149162108
267,2.55200737329
268,2.29793803384
269,2.07603952392
271,2.25644555316
273,2.45201020966
274,2.24039418728
277,2.38779807185
278,2.10732017872
279,1.80935682413
280,2.43411966929
281,2.48890739501
282,2.75710571098
283,2.57073935505
285,2.54597245164
286,2.48706148422
287,1.94941395292
288,2.50568813762
289,2.50568813762
291,2.54546337653
292,2.54667785626
295,2.61306001265
296,2.61306001265
298,2.48654871987
299,2.37104605716
300,2.29424817118
301,2.46863309973
302,2.65064947569
303,2.03182171758
304,1.77514537712
306,2.37325257734
307,2.32426375556
308,2.37259152826
309,2.52253059116
310,2.52666425191
311,2.32417156285
312,2.85153395156
313,2.27849547201
315,2.33194794442
316,2.39835172106
317,2.26744075736
320,2.35256957561
321,2.18979855497
322,2.6445112405
324,2.72841466328
325,2.7065254661
326,2.42093309554
328,2.70957712931
329,2.43560843212
330,2.57201365551
332,2.35867280139
333,2.47668074053
336,2.30925390145
337,2.15663456028
338,2.20775611225
339,2.13490106547
342,2.29700171501
344,2.08941224506
345,2.45130214044
348,2.10968051671
349,2.27449430201
352,2.05165288563
353,2.64083837681
356,2.29594794349
357,2.63448689064
358,2.55310716008
360,2.40666383626
362,1.76478103295
364,2.62097819333
366,2.72379733096
367,2.61052620673
368,2.16866587849
369,2.37668139233
370,2.76811470772
371,2.73359881077
372,2.66964550139
376,2.42248560467
377,2.76362712402
378,2.69984684708
379,2.55611843946
380,2.22093436128
381,2.71270574177
382,2.26852759116
383,2.14468536562
384,2.73892766748
386,2.5216238148
387,2.51894686467
388,2.51825465842
390,2.18580450315
391,2.02038928531
392,2.77860339543
393,2.09496331241
394,2.11772031206
395,2.28744126152
396,2.32045626788
398,2.34644711297
399,2.75183213246
404,2.56042595231
405,2.82025572846
406,2.32814860862
409,2.32653114221
410,2.32565988636
412,2.59656120812
414,2.35016473317
415,2.00185418302
416,2.51991328331
417,1.94288584121
419,2.13114948968
420,2.54629042807
423,2.30784642246
424,2.17243190091
425,1.8118732963
426,2.59408798987
427,1.85019405618
428,2.28809499461
429,2.43092931154
430,2.05233059218
431,2.46820972367
432,2.33499476812
433,2.37866686678
434,2.11204995782
435,2.13725824817
436,2.65297268447
437,2.76051081475
438,2.69544764829
439,2.76012487663
441,2.28310703476
442,2.33499476812
443,2.26639895425
448,2.19619830205
449,2.2922586702
450,2.25135993011
451,2.33952403982
453,2.74202598923
457,2.76051081475
460,2.72339570203
462,2.77663018609
463,2.80099852067
464,2.36090368653
465,2.76026084833
466,2.84322519209
467,2.32355056068
471,2.55619090084
472,2.5086920235
474,2.63711501348
477,2.27855092573
482,2.1858459205
483,2.38593413823
484,2.69044636172
486,2.72060889125
487,2.1660783929
488,2.65119068537
489,2.29722093807
490,2.1937139347
493,2.48452605009
494,2.07991018002
495,2.38674349526
496,2.21846308072
498,1.958655392
499,2.32042249187
502,2.38445763659
503,2.49762699373
504,2.25463433941
505,2.13225267551
506,2.39078370326
507,2.30098356717
509,2.65394782644
510,2.32429965851
512,2.18847611033
513,2.21281534843
514,2.57435237513
515,2.24546020619
518,1.86581397241
519,2.34090093693
520,2.55669850202
521,2.48519490286
522,2.44909079574
523,2.16566613505
525,2.46200598882
526,2.56392590146
527,2.59256842086
528,2.37483185921
529,2.66502714391
530,2.31032420882
531,2.11406915262
532,2.46630720603
534,2.14118696588
535,2.41402529233
537,2.53620774181
538,2.28629025504
539,2.79475047815
540,2.56739127294
541,2.43065241452
543,2.39519626411
545,2.78940587248
546,2.35569851529
547,1.97134538019
548,2.23093493385
550,2.66507488126
552,2.39442668762
553,2.39482227212
554,2.18304187643
555,2.49034624577
556,2.33797729514
558,2.20893391089
560,2.66507488126
561,2.21492488482
564,2.52913764361
565,2.18128004943
566,2.48649615241
567,2.27138388785
569,2.451143096
570,2.65225853289
574,2.15340274341
575,2.48600832276
577,2.16180039051
578,2.52897802091
579,2.12607439077
580,2.46947652873
586,2.47592309794
587,2.78683180598
588,2.20421209847
589,2.09184685505
590,2.749812935
592,2.50813142039
594,2.0481821997
596,2.80603427703
597,2.81613089193
598,2.46640911898
599,2.76900753253
601,2.41677297121
